query,query_length,subdomain_length,entropy,digit_ratio,unique_char_ratio,label,tunnel_type
d350014914edd31ed78ad602ed08ecfd4c.bot.hackbiji.top,51,34,3.58271991599357,0.5588235294117647,0.4411764705882353,tunnel,dnscat2
35d9017c94eb2c7395f7a30597febc832a.bot.hackbiji.top,51,34,3.74894004700543,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
557701cccdf48192975ecc03bb20408a7d.bot.hackbiji.top,51,34,3.7238002537032724,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
469a014914c7abf47b705302ee8b937f32.bot.hackbiji.top,51,34,3.763358429231108,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
574601cccd723910d7746d03bc733e7a6e.bot.hackbiji.top,51,34,3.564685267402771,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
469a014914c7abf47b705302ee8b937f32.bot.hackbiji.top,51,34,3.763358429231108,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
574601cccd723910d7746d03bc733e7a6e.bot.hackbiji.top,51,34,3.564685267402771,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
9e20017c946e0ff347e90a0598c3643d42.bot.hackbiji.top,51,34,3.7015976801102295,0.7352941176470589,0.4411764705882353,tunnel,dnscat2
9e20017c946e0ff347e90a0598c3643d42.bot.hackbiji.top,51,34,3.7015976801102295,0.7352941176470589,0.4411764705882353,tunnel,dnscat2
c543014914cf29f6aa2b6c02ef5cd83e9f.bot.hackbiji.top,51,34,3.7855610028241515,0.5882352941176471,0.4411764705882353,tunnel,dnscat2
0d2f01cccdfd33f8da04d103bd57e4eca0.bot.hackbiji.top,51,34,3.5395454741006134,0.47058823529411764,0.4117647058823529,tunnel,dnscat2
c543014914cf29f6aa2b6c02ef5cd83e9f.bot.hackbiji.top,51,34,3.7855610028241515,0.5882352941176471,0.4411764705882353,tunnel,dnscat2
0d2f01cccdfd33f8da04d103bd57e4eca0.bot.hackbiji.top,51,34,3.5395454741006134,0.47058823529411764,0.4117647058823529,tunnel,dnscat2
b1ac017c9432c6e9b95c240599a763b910.bot.hackbiji.top,51,34,3.564685267402771,0.7058823529411765,0.38235294117647056,tunnel,dnscat2
b1ac017c9432c6e9b95c240599a763b910.bot.hackbiji.top,51,34,3.564685267402771,0.7058823529411765,0.38235294117647056,tunnel,dnscat2
6464014914cf201232b13902f044741fc2.bot.hackbiji.top,51,34,3.216120108737389,0.8235294117647058,0.3235294117647059,tunnel,dnscat2
6464014914cf201232b13902f044741fc2.bot.hackbiji.top,51,34,3.216120108737389,0.8235294117647058,0.3235294117647059,tunnel,dnscat2
7a0501cccd88954bb35ca303be1e21f3c1.bot.hackbiji.top,51,34,3.6793951065171857,0.5882352941176471,0.4411764705882353,tunnel,dnscat2
1c11017c945ad7560a2bcf059aba6226e0.bot.hackbiji.top,51,34,3.6457113704075788,0.6470588235294118,0.4117647058823529,tunnel,dnscat2
7a0501cccd88954bb35ca303be1e21f3c1.bot.hackbiji.top,51,34,3.6793951065171857,0.5882352941176471,0.4411764705882353,tunnel,dnscat2
1c11017c945ad7560a2bcf059aba6226e0.bot.hackbiji.top,51,34,3.6457113704075788,0.6470588235294118,0.4117647058823529,tunnel,dnscat2
75ef014914b06ff51205e902f1e4691e17.bot.hackbiji.top,51,34,3.329391149755712,0.7352941176470589,0.3235294117647059,tunnel,dnscat2
581701cccd1d2a14db00b803bfe70bf989.bot.hackbiji.top,51,34,3.6793951065171857,0.5882352941176471,0.4411764705882353,tunnel,dnscat2
75ef014914b06ff51205e902f1e4691e17.bot.hackbiji.top,51,34,3.329391149755712,0.7352941176470589,0.3235294117647059,tunnel,dnscat2
b2e7017c945c92bc7a7cee059ba0d8ec4b.bot.hackbiji.top,51,34,3.5251270918749356,0.5294117647058824,0.38235294117647056,tunnel,dnscat2
581701cccd1d2a14db00b803bfe70bf989.bot.hackbiji.top,51,34,3.6793951065171857,0.5882352941176471,0.4411764705882353,tunnel,dnscat2
b8b2014914762e08b71d0f02f24df1b4ac.bot.hackbiji.top,51,34,3.594672032363179,0.6470588235294118,0.4117647058823529,tunnel,dnscat2
b8b2014914762e08b71d0f02f24df1b4ac.bot.hackbiji.top,51,34,3.594672032363179,0.6470588235294118,0.4117647058823529,tunnel,dnscat2
0b2201cccdb0de2a45db9703c03543f1c2.bot.hackbiji.top,51,34,3.5732292102102208,0.5882352941176471,0.4117647058823529,tunnel,dnscat2
7dda017c94d3781a13843c059c4b71c8fd.bot.hackbiji.top,51,34,3.5502668851770927,0.6470588235294118,0.38235294117647056,tunnel,dnscat2
35d9017c94eb2c7395f7a30597febc832a.bot.hackbiji.top,51,34,3.74894004700543,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
7dda017c94d3781a13843c059c4b71c8fd.bot.hackbiji.top,51,34,3.5502668851770927,0.6470588235294118,0.38235294117647056,tunnel,dnscat2
1526014914371443a5708d02f3b5ddca22.bot.hackbiji.top,51,34,3.7045348998193433,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
1526014914371443a5708d02f3b5ddca22.bot.hackbiji.top,51,34,3.7045348998193433,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
3a9f01cccd93ce121fc72103c1e67b155a.bot.hackbiji.top,51,34,3.5646852674027705,0.5882352941176471,0.4117647058823529,tunnel,dnscat2
3a9f01cccd93ce121fc72103c1e67b155a.bot.hackbiji.top,51,34,3.5646852674027705,0.5882352941176471,0.4117647058823529,tunnel,dnscat2
36b4017c94d4a51e287671059d08610129.bot.hackbiji.top,51,34,3.7160160623359078,0.8235294117647058,0.4411764705882353,tunnel,dnscat2
36b4017c94d4a51e287671059d08610129.bot.hackbiji.top,51,34,3.7160160623359078,0.8235294117647058,0.4411764705882353,tunnel,dnscat2
d0c50149149e6c9eb5d13c02f4f23d3504.bot.hackbiji.top,51,34,3.6013062232214925,0.6764705882352942,0.38235294117647056,tunnel,dnscat2
f94e01cccdf4788b80a1c003c239d629ab.bot.hackbiji.top,51,34,3.760421209521994,0.5882352941176471,0.4411764705882353,tunnel,dnscat2
d0c50149149e6c9eb5d13c02f4f23d3504.bot.hackbiji.top,51,34,3.6013062232214925,0.6764705882352942,0.38235294117647056,tunnel,dnscat2
f94e01cccdf4788b80a1c003c239d629ab.bot.hackbiji.top,51,34,3.760421209521994,0.5882352941176471,0.4411764705882353,tunnel,dnscat2
3d9c017c9428f010278682059e9495a8a7.bot.hackbiji.top,51,34,3.7015976801102295,0.7941176470588235,0.4411764705882353,tunnel,dnscat2
3d9c017c9428f010278682059e9495a8a7.bot.hackbiji.top,51,34,3.7015976801102295,0.7941176470588235,0.4411764705882353,tunnel,dnscat2
fdf8014914deadbd60cf4f02f5545a3e87.bot.hackbiji.top,51,34,3.760421209521994,0.5588235294117647,0.47058823529411764,tunnel,dnscat2
fdf8014914deadbd60cf4f02f5545a3e87.bot.hackbiji.top,51,34,3.760421209521994,0.5588235294117647,0.47058823529411764,tunnel,dnscat2
9c9901cccdbfe0a1f6188003c313078c67.bot.hackbiji.top,51,34,3.4585193710958055,0.6470588235294118,0.38235294117647056,tunnel,dnscat2
9c9901cccdbfe0a1f6188003c313078c67.bot.hackbiji.top,51,34,3.4585193710958055,0.6470588235294118,0.38235294117647056,tunnel,dnscat2
ed57017c945a2a038e359f059f3f6e7808.bot.hackbiji.top,51,34,3.7189532820450215,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
ed57017c945a2a038e359f059f3f6e7808.bot.hackbiji.top,51,34,3.7189532820450215,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
5839014914fcd3f8caa16202f673c05d99.bot.hackbiji.top,51,34,3.7411558556380653,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
b2e7017c945c92bc7a7cee059ba0d8ec4b.bot.hackbiji.top,51,34,3.5251270918749356,0.5294117647058824,0.38235294117647056,tunnel,dnscat2
8af801cccd845f29d5e71f03c46bed4464.bot.hackbiji.top,51,34,3.7970421653407156,0.5882352941176471,0.47058823529411764,tunnel,dnscat2
5839014914fcd3f8caa16202f673c05d99.bot.hackbiji.top,51,34,3.7411558556380653,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
4045017c942c51c601c14f05a0778d366b.bot.hackbiji.top,51,34,3.620571577105421,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
4045017c942c51c601c14f05a0778d366b.bot.hackbiji.top,51,34,3.620571577105421,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
0b2201cccdb0de2a45db9703c03543f1c2.bot.hackbiji.top,51,34,3.5732292102102208,0.5882352941176471,0.4117647058823529,tunnel,dnscat2
be85014914152f94ea4f5702f7107c4d68.bot.hackbiji.top,51,34,3.7160160623359078,0.7352941176470589,0.4411764705882353,tunnel,dnscat2
590901cccd734e5626048903c5049b409c.bot.hackbiji.top,51,34,3.4555821513866913,0.7647058823529411,0.4117647058823529,tunnel,dnscat2
be85014914152f94ea4f5702f7107c4d68.bot.hackbiji.top,51,34,3.7160160623359078,0.7352941176470589,0.4411764705882353,tunnel,dnscat2
8af801cccd845f29d5e71f03c46bed4464.bot.hackbiji.top,51,34,3.7970421653407156,0.5882352941176471,0.47058823529411764,tunnel,dnscat2
590901cccd734e5626048903c5049b409c.bot.hackbiji.top,51,34,3.4555821513866913,0.7647058823529411,0.4117647058823529,tunnel,dnscat2
6548017c943a60a9c9c0b305a1e84b9568.bot.hackbiji.top,51,34,3.6013062232214925,0.7352941176470589,0.38235294117647056,tunnel,dnscat2
6548017c943a60a9c9c0b305a1e84b9568.bot.hackbiji.top,51,34,3.6013062232214925,0.7352941176470589,0.38235294117647056,tunnel,dnscat2
991b014914fba2ff9b866c02f8e8970340.bot.hackbiji.top,51,34,3.5983690035123783,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
991b014914fba2ff9b866c02f8e8970340.bot.hackbiji.top,51,34,3.5983690035123783,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
3b1f01cccd868f078191ad03c681030932.bot.hackbiji.top,51,34,3.4633663427540564,0.7058823529411765,0.38235294117647056,tunnel,dnscat2
3b1f01cccd868f078191ad03c681030932.bot.hackbiji.top,51,34,3.4633663427540564,0.7058823529411765,0.38235294117647056,tunnel,dnscat2
a297017c94d11c482852fa05a23c6c89a7.bot.hackbiji.top,51,34,3.6457113704075788,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
6da70149147f87b2d3dbe002f992077808.bot.hackbiji.top,51,34,3.609850166028943,0.7352941176470589,0.4117647058823529,tunnel,dnscat2
a297017c94d11c482852fa05a23c6c89a7.bot.hackbiji.top,51,34,3.6457113704075788,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
619201cccd1dcf857e680203c720e3fb64.bot.hackbiji.top,51,34,3.7382186359289507,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
6da70149147f87b2d3dbe002f992077808.bot.hackbiji.top,51,34,3.609850166028943,0.7352941176470589,0.4117647058823529,tunnel,dnscat2
619201cccd1dcf857e680203c720e3fb64.bot.hackbiji.top,51,34,3.7382186359289507,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
8b86017c94577fc5446e1605a35fa8f329.bot.hackbiji.top,51,34,3.79997938504983,0.7352941176470589,0.4411764705882353,tunnel,dnscat2
9d2f01491487e07dfa396d02fa9a620c2f.bot.hackbiji.top,51,34,3.6312929881819005,0.6470588235294118,0.4117647058823529,tunnel,dnscat2
8b86017c94577fc5446e1605a35fa8f329.bot.hackbiji.top,51,34,3.79997938504983,0.7352941176470589,0.4411764705882353,tunnel,dnscat2
9d2f01491487e07dfa396d02fa9a620c2f.bot.hackbiji.top,51,34,3.6312929881819005,0.6470588235294118,0.4117647058823529,tunnel,dnscat2
faf401cccdf8feb0fd21c303c8ab3a0c85.bot.hackbiji.top,51,34,3.4585193710958055,0.4411764705882353,0.38235294117647056,tunnel,dnscat2
1eda017c9479ac93289ffa05a43f5c8575.bot.hackbiji.top,51,34,3.667913944000622,0.6470588235294118,0.4117647058823529,tunnel,dnscat2
24f10149140644e1d510e702fb56536322.bot.hackbiji.top,51,34,3.4777847249797347,0.8235294117647058,0.38235294117647056,tunnel,dnscat2
1eda017c9479ac93289ffa05a43f5c8575.bot.hackbiji.top,51,34,3.667913944000622,0.6470588235294118,0.4117647058823529,tunnel,dnscat2
24f10149140644e1d510e702fb56536322.bot.hackbiji.top,51,34,3.4777847249797347,0.8235294117647058,0.38235294117647056,tunnel,dnscat2
832901cccd096e1f9b9c1a03c93a800a60.bot.hackbiji.top,51,34,3.4111770042006047,0.6470588235294118,0.38235294117647056,tunnel,dnscat2
9199017c94f1248f76995b05a5f9a65642.bot.hackbiji.top,51,34,3.479491239395719,0.7941176470588235,0.38235294117647056,tunnel,dnscat2
032a014914cc016ef7956302fc23c4692c.bot.hackbiji.top,51,34,3.51734290050757,0.7352941176470589,0.38235294117647056,tunnel,dnscat2
9199017c94f1248f76995b05a5f9a65642.bot.hackbiji.top,51,34,3.479491239395719,0.7941176470588235,0.38235294117647056,tunnel,dnscat2
108d01cccddaba849eb7cf03cad9c230ce.bot.hackbiji.top,51,34,3.5460989601748483,0.4411764705882353,0.4117647058823529,tunnel,dnscat2
032a014914cc016ef7956302fc23c4692c.bot.hackbiji.top,51,34,3.51734290050757,0.7352941176470589,0.38235294117647056,tunnel,dnscat2
108d01cccddaba849eb7cf03cad9c230ce.bot.hackbiji.top,51,34,3.5460989601748483,0.4411764705882353,0.4117647058823529,tunnel,dnscat2
c4e5017c94d1abd6cc552a05a672daa456.bot.hackbiji.top,51,34,3.5144056807984567,0.5882352941176471,0.38235294117647056,tunnel,dnscat2
c4e5017c94d1abd6cc552a05a672daa456.bot.hackbiji.top,51,34,3.5144056807984567,0.5882352941176471,0.38235294117647056,tunnel,dnscat2
9e0c01491416979b6e1f8102fd48c96bd2.bot.hackbiji.top,51,34,3.573229210210221,0.7058823529411765,0.38235294117647056,tunnel,dnscat2
9e0c01491416979b6e1f8102fd48c96bd2.bot.hackbiji.top,51,34,3.573229210210221,0.7058823529411765,0.38235294117647056,tunnel,dnscat2
b12a01cccde374e72f156303cb07db5066.bot.hackbiji.top,51,34,3.6823323262263004,0.6176470588235294,0.4117647058823529,tunnel,dnscat2
b12a01cccde374e72f156303cb07db5066.bot.hackbiji.top,51,34,3.6823323262263004,0.6176470588235294,0.4117647058823529,tunnel,dnscat2
38dd017c94b9f9baecc72a05a7642ecceb.bot.hackbiji.top,51,34,3.811460547566394,0.5,0.47058823529411764,tunnel,dnscat2
38dd017c94b9f9baecc72a05a7642ecceb.bot.hackbiji.top,51,34,3.811460547566394,0.5,0.47058823529411764,tunnel,dnscat2
6bd8014914a79b0e0ebe3802fefe494440.bot.hackbiji.top,51,34,3.4922031072054125,0.6470588235294118,0.4117647058823529,tunnel,dnscat2
6bd8014914a79b0e0ebe3802fefe494440.bot.hackbiji.top,51,34,3.4922031072054125,0.6470588235294118,0.4117647058823529,tunnel,dnscat2
9ae301cccd5572e3bf5b4a03cc557c2db1.bot.hackbiji.top,51,34,3.598369003512378,0.5294117647058824,0.4117647058823529,tunnel,dnscat2
9ae301cccd5572e3bf5b4a03cc557c2db1.bot.hackbiji.top,51,34,3.598369003512378,0.5294117647058824,0.4117647058823529,tunnel,dnscat2
3f4c017c943cbecac65ab205a8866428de.bot.hackbiji.top,51,34,3.833663121159437,0.5882352941176471,0.47058823529411764,tunnel,dnscat2
faf401cccdf8feb0fd21c303c8ab3a0c85.bot.hackbiji.top,51,34,3.4585193710958055,0.4411764705882353,0.38235294117647056,tunnel,dnscat2
96af014914624d990dc51d02ffe66e0f0f.bot.hackbiji.top,51,34,3.396758621974927,0.6470588235294118,0.35294117647058826,tunnel,dnscat2
96af014914624d990dc51d02ffe66e0f0f.bot.hackbiji.top,51,34,3.396758621974927,0.6470588235294118,0.35294117647058826,tunnel,dnscat2
9f0601cccdeeba0ffe6cab03cd7eed7c3a.bot.hackbiji.top,51,34,3.399695841684041,0.35294117647058826,0.35294117647058826,tunnel,dnscat2
9f0601cccdeeba0ffe6cab03cd7eed7c3a.bot.hackbiji.top,51,34,3.399695841684041,0.35294117647058826,0.35294117647058826,tunnel,dnscat2
f4e9017c943dafc0685d5305a9197f54b4.bot.hackbiji.top,51,34,3.74894004700543,0.6764705882352942,0.4411764705882353,tunnel,dnscat2
f4e9017c943dafc0685d5305a9197f54b4.bot.hackbiji.top,51,34,3.74894004700543,0.6764705882352942,0.4411764705882353,tunnel,dnscat2
85b201491405fd5b53d33a0300b6e01fb2.bot.hackbiji.top,51,34,3.550266885177092,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
299801cccd1797738c626a03ce09084c5a.bot.hackbiji.top,51,34,3.586887840995814,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
299801cccd1797738c626a03ce09084c5a.bot.hackbiji.top,51,34,3.586887840995814,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
6b94017c949ea4b3d3a62e05aa97c82387.bot.hackbiji.top,51,34,3.7855610028241515,0.6764705882352942,0.4411764705882353,tunnel,dnscat2
0bed01491473a35e86e31b030123a91c72.bot.hackbiji.top,51,34,3.6764578868080724,0.7352941176470589,0.4411764705882353,tunnel,dnscat2
c92601cccdba29a7644d7903cf033280dc.bot.hackbiji.top,51,34,3.6013062232214925,0.6176470588235294,0.4117647058823529,tunnel,dnscat2
fc4b017c94004cf67aa09205abac994fc6.bot.hackbiji.top,51,34,3.3823402397492486,0.5882352941176471,0.35294117647058826,tunnel,dnscat2
6b94017c949ea4b3d3a62e05aa97c82387.bot.hackbiji.top,51,34,3.7855610028241515,0.6764705882352942,0.4411764705882353,tunnel,dnscat2
c92601cccdba29a7644d7903cf033280dc.bot.hackbiji.top,51,34,3.6013062232214925,0.6176470588235294,0.4117647058823529,tunnel,dnscat2
0aa501491467f7b5e8be0903025ea60c15.bot.hackbiji.top,51,34,3.6823323262263004,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
0aa501491467f7b5e8be0903025ea60c15.bot.hackbiji.top,51,34,3.6823323262263004,0.7058823529411765,0.4411764705882353,tunnel,dnscat2
8d4d01cccd918b1c949c0803d04b752bdb.bot.hackbiji.top,51,34,3.374556048381884,0.5882352941176471,0.35294117647058826,tunnel,dnscat2
8d4d01cccd918b1c949c0803d04b752bdb.bot.hackbiji.top,51,34,3.374556048381884,0.5882352941176471,0.35294117647058826,tunnel,dnscat2
bf64017c94b6251e9b2ed205ac784d304f.bot.hackbiji.top,51,34,3.903208061647681,0.6470588235294118,0.47058823529411764,tunnel,dnscat2
bf64017c94b6251e9b2ed205ac784d304f.bot.hackbiji.top,51,34,3.903208061647681,0.6470588235294118,0.47058823529411764,tunnel,dnscat2
c38201491487cf4563fc770303be458704.bot.hackbiji.top,51,34,3.5839506212866996,0.7941176470588235,0.4117647058823529,tunnel,dnscat2
c38201491487cf4563fc770303be458704.bot.hackbiji.top,51,34,3.5839506212866996,0.7941176470588235,0.4117647058823529,tunnel,dnscat2
3f4c017c943cbecac65ab205a8866428de.bot.hackbiji.top,51,34,3.833663121159437,0.5882352941176471,0.47058823529411764,tunnel,dnscat2
074f01cccdb4d99371d3b203d15fda2049.bot.hackbiji.top,51,34,3.5761664299193354,0.6176470588235294,0.38235294117647056,tunnel,dnscat2
074f01cccdb4d99371d3b203d15fda2049.bot.hackbiji.top,51,34,3.5761664299193354,0.6176470588235294,0.38235294117647056,tunnel,dnscat2
ec5b017c94db451d18e84d05ad2a7c741e.bot.hackbiji.top,51,34,3.5868878409958143,0.5882352941176471,0.38235294117647056,tunnel,dnscat2
fe300149144869e87aa927030403ccdb09.bot.hackbiji.top,51,34,3.6679139440006217,0.7352941176470589,0.4411764705882353,tunnel,dnscat2
ec5b017c94db451d18e84d05ad2a7c741e.bot.hackbiji.top,51,34,3.5868878409958143,0.5882352941176471,0.38235294117647056,tunnel,dnscat2
fe300149144869e87aa927030403ccdb09.bot.hackbiji.top,51,34,3.6679139440006217,0.7352941176470589,0.4411764705882353,tunnel,dnscat2
59fb01cccd50e9d854036703d22d39bb31.bot.hackbiji.top,51,34,3.7045348998193433,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
59fb01cccd50e9d854036703d22d39bb31.bot.hackbiji.top,51,34,3.7045348998193433,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
85b201491405fd5b53d33a0300b6e01fb2.bot.hackbiji.top,51,34,3.550266885177092,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
7ab2017c94179a68b07b2005aeecfc55f5.bot.hackbiji.top,51,34,3.667913944000622,0.6176470588235294,0.4117647058823529,tunnel,dnscat2
ff2d014914a3a5a99c6b30030597767580.bot.hackbiji.top,51,34,3.7160160623359078,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
7ab2017c94179a68b07b2005aeecfc55f5.bot.hackbiji.top,51,34,3.667913944000622,0.6176470588235294,0.4117647058823529,tunnel,dnscat2
ff2d014914a3a5a99c6b30030597767580.bot.hackbiji.top,51,34,3.7160160623359078,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
8c6001cccd188ae5d7ee9903d37df8698d.bot.hackbiji.top,51,34,3.5144056807984567,0.5882352941176471,0.38235294117647056,tunnel,dnscat2
2572017c94bf5aac1759ae05af44596646.bot.hackbiji.top,51,34,3.561748047693657,0.7058823529411765,0.38235294117647056,tunnel,dnscat2
0bed01491473a35e86e31b030123a91c72.bot.hackbiji.top,51,34,3.6764578868080724,0.7352941176470589,0.4411764705882353,tunnel,dnscat2
2572017c94bf5aac1759ae05af44596646.bot.hackbiji.top,51,34,3.561748047693657,0.7058823529411765,0.38235294117647056,tunnel,dnscat2
dbfd0149144d4ea55f959d030614ded860.bot.hackbiji.top,51,34,3.4585193710958055,0.6470588235294118,0.38235294117647056,tunnel,dnscat2
dbfd0149144d4ea55f959d030614ded860.bot.hackbiji.top,51,34,3.4585193710958055,0.6470588235294118,0.38235294117647056,tunnel,dnscat2
8c6001cccd188ae5d7ee9903d37df8698d.bot.hackbiji.top,51,34,3.5144056807984567,0.5882352941176471,0.38235294117647056,tunnel,dnscat2
b32c01cccdab60d230a68103d4eb1e5100.bot.hackbiji.top,51,34,3.505861737991006,0.5882352941176471,0.38235294117647056,tunnel,dnscat2
b32c01cccdab60d230a68103d4eb1e5100.bot.hackbiji.top,51,34,3.505861737991006,0.5882352941176471,0.38235294117647056,tunnel,dnscat2
3b8c017c9455ba0d050b5205b03c37ff25.bot.hackbiji.top,51,34,3.483659164397962,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
3a01014914fa544081ec820307c74a4ece.bot.hackbiji.top,51,34,3.4585193710958055,0.7058823529411765,0.38235294117647056,tunnel,dnscat2
3b8c017c9455ba0d050b5205b03c37ff25.bot.hackbiji.top,51,34,3.483659164397962,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
fc4b017c94004cf67aa09205abac994fc6.bot.hackbiji.top,51,34,3.3823402397492486,0.5882352941176471,0.35294117647058826,tunnel,dnscat2
3a01014914fa544081ec820307c74a4ece.bot.hackbiji.top,51,34,3.4585193710958055,0.7058823529411765,0.38235294117647056,tunnel,dnscat2
4c9901cccd0962449e067703d5b80be130.bot.hackbiji.top,51,34,3.609090414588857,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
4c9901cccd0962449e067703d5b80be130.bot.hackbiji.top,51,34,3.609090414588857,0.7058823529411765,0.4117647058823529,tunnel,dnscat2
a47f017c940c8fb2d84d7f05b1c9cbb27a.bot.hackbiji.top,51,34,3.6090904145888576,0.5588235294117647,0.38235294117647056,tunnel,dnscat2
a47f017c940c8fb2d84d7f05b1c9cbb27a.bot.hackbiji.top,51,34,3.6090904145888576,0.5588235294117647,0.38235294117647056,tunnel,dnscat2
7a9001491443bf2dc5959a030896f27f09.bot.hackbiji.top,51,34,3.657192532924143,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
7a9001491443bf2dc5959a030896f27f09.bot.hackbiji.top,51,34,3.657192532924143,0.7647058823529411,0.4411764705882353,tunnel,dnscat2
3aa301cccd7baccb5edf0e03d61189ee54.bot.hackbiji.top,51,34,3.693813488742864,0.47058823529411764,0.4411764705882353,tunnel,dnscat2
3aa301cccd7baccb5edf0e03d61189ee54.bot.hackbiji.top,51,34,3.693813488742864,0.47058823529411764,0.4411764705882353,tunnel,dnscat2
ff9c017c9447fe35194a2005b2ded65ef1.bot.hackbiji.top,51,34,3.7777768114567865,0.6176470588235294,0.4411764705882353,tunnel,dnscat2
ff9c017c9447fe35194a2005b2ded65ef1.bot.hackbiji.top,51,34,3.7777768114567865,0.6176470588235294,0.4411764705882353,tunnel,dnscat2
88c9014914889701edd83c0309e3ad8064.bot.hackbiji.top,51,34,3.3774932680909977,0.7647058823529411,0.35294117647058826,tunnel,dnscat2
88c9014914889701edd83c0309e3ad8064.bot.hackbiji.top,51,34,3.3774932680909977,0.7647058823529411,0.35294117647058826,tunnel,dnscat2
ecd801cccdcc131bfdfcca03d778d77766.bot.hackbiji.top,51,34,3.264693180925719,0.47058823529411764,0.35294117647058826,tunnel,dnscat2
ecd801cccdcc131bfdfcca03d778d77766.bot.hackbiji.top,51,34,3.264693180925719,0.47058823529411764,0.35294117647058826,tunnel,dnscat2
4ad1017c940a1bcebd19cf05b3844a8d1c.bot.hackbiji.top,51,34,3.5983690035123783,0.5588235294117647,0.4117647058823529,tunnel,dnscat2
179c014914a599eefe6595030a1f20193e.bot.hackbiji.top,51,34,3.4441009888701273,0.7352941176470589,0.38235294117647056,tunnel,dnscat2
179c014914a599eefe6595030a1f20193e.bot.hackbiji.top,51,34,3.4441009888701273,0.7352941176470589,0.38235294117647056,tunnel,dnscat2
4ad1017c940a1bcebd19cf05b3844a8d1c.bot.hackbiji.top,51,34,3.5983690035123783,0.5588235294117647,0.4117647058823529,tunnel,dnscat2
58ed01cccd0012680edef803d837bd1681.bot.hackbiji.top,51,34,3.4304423580845342,0.6176470588235294,0.38235294117647056,tunnel,dnscat2
385c017c9450f7f1b7131e05b4d913b6de.bot.hackbiji.top,51,34,3.6938134887428644,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
385c017c9450f7f1b7131e05b4d913b6de.bot.hackbiji.top,51,34,3.6938134887428644,0.6764705882352942,0.4117647058823529,tunnel,dnscat2
a17c0149146e78d9fe4eec030bce6c394f.bot.hackbiji.top,51,34,3.620571577105421,0.5882352941176471,0.4117647058823529,tunnel,dnscat2
a17c0149146e78d9fe4eec030bce6c394f.bot.hackbiji.top,51,34,3.620571577105421,0.5882352941176471,0.4117647058823529,tunnel,dnscat2
a03c01cccde80c05c6523403d9b29712c9.bot.hackbiji.top,51,34,3.571998504917091,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
a03c01cccde80c05c6523403d9b29712c9.bot.hackbiji.top,51,34,3.571998504917091,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
7dc2017c948571fcf8b5cd05b529b905d9.bot.hackbiji.top,51,34,3.480721944688849,0.6470588235294118,0.35294117647058826,tunnel,dnscat2
b65a01491416ef642f12f6030cd8be00fa.bot.hackbiji.top,51,34,3.664976724291508,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
7dc2017c948571fcf8b5cd05b529b905d9.bot.hackbiji.top,51,34,3.480721944688849,0.6470588235294118,0.35294117647058826,tunnel,dnscat2
b65a01491416ef642f12f6030cd8be00fa.bot.hackbiji.top,51,34,3.664976724291508,0.6470588235294118,0.4411764705882353,tunnel,dnscat2
d4a901cccd7fefd90d51cb03dafae5f639.bot.hackbiji.top,51,34,3.6205715771054217,0.4411764705882353,0.4117647058823529,tunnel,dnscat2
65fe017c94b3a53af53e4005b6c95d36dd.bot.hackbiji.top,51,34,3.6793951065171866,0.6176470588235294,0.4117647058823529,tunnel,dnscat2
